"subject","label","tBodyAcc mean   X","tBodyAcc mean   Y","tBodyAcc mean   Z","tBodyAcc std   X","tBodyAcc std   Y","tBodyAcc correlation   Y Z","tGravityAcc mean   X","tGravityAcc mean   Y","tGravityAcc mean   Z","tGravityAcc std   X","tGravityAcc std   Y","tGravityAcc correlation   Y Z","tBodyAccJerk mean   X","tBodyAccJerk mean   Y","tBodyAccJerk mean   Z","tBodyAccJerk std   X","tBodyAccJerk std   Y","tBodyAccJerk correlation   Y Z","tBodyGyro mean   X","tBodyGyro mean   Y","tBodyGyro mean   Z","tBodyGyro std   X","tBodyGyro std   Y","tBodyGyro correlation   Y Z","tBodyGyroJerk mean   X","tBodyGyroJerk mean   Y","tBodyGyroJerk mean   Z","tBodyGyroJerk std   X","tBodyGyroJerk std   Y","tBodyGyroJerk correlation   Y Z","tBodyAccMag mean  ","tBodyAccMag arCoeff  4","tGravityAccMag mean  ","tGravityAccMag arCoeff  4","tBodyAccJerkMag mean  ","tBodyAccJerkMag arCoeff  4","tBodyGyroMag mean  ","tBodyGyroMag arCoeff  4","tBodyGyroJerkMag mean  ","tBodyGyroJerkMag arCoeff  4","fBodyAcc mean   X","fBodyAcc mean   Y","fBodyAcc mean   Z","fBodyAcc std   X","fBodyAcc std   Y","fBodyAcc maxInds Z","fBodyAcc meanFreq   X","fBodyAcc meanFreq   Y","fBodyAcc bandsEnergy   25 48 2","fBodyAccJerk mean   X","fBodyAccJerk mean   Y","fBodyAccJerk mean   Z","fBodyAccJerk std   X","fBodyAccJerk std   Y","fBodyAccJerk maxInds Z","fBodyAccJerk meanFreq   X","fBodyAccJerk meanFreq   Y","fBodyAccJerk bandsEnergy   25 48 2","fBodyGyro mean   X","fBodyGyro mean   Y","fBodyGyro mean   Z","fBodyGyro std   X","fBodyGyro std   Y","fBodyGyro maxInds Z","fBodyGyro meanFreq   X","fBodyGyro meanFreq   Y","fBodyGyro bandsEnergy   25 48 2","fBodyAccMag mean  ","fBodyAccMag maxInds","fBodyAccMag kurtosis  ","fBodyBodyAccJerkMag mean  ","fBodyBodyAccJerkMag maxInds","fBodyBodyAccJerkMag kurtosis  ","fBodyBodyGyroMag mean  ","fBodyBodyGyroMag maxInds","fBodyBodyGyroMag kurtosis  ","fBodyBodyGyroJerkMag mean  ","fBodyBodyGyroJerkMag maxInds"
17,"STANDING",0.271206834230769,-0.0192739818417949,-0.104322430417949,-0.850574192897436,-0.771765273025641,0.0665125678625641,0.536611580128205,0.100624474225769,0.157298727602564,-0.982023507564103,-0.973952801282051,0.0709135114102564,0.0732554890897436,0.0246414861607692,-0.00308587277512821,-0.838204371089744,-0.820459319073077,0.0286072992897436,-0.0244951763038462,-0.0744242382115385,0.0710154694448718,-0.867851256794872,-0.836898726717949,-0.153089120284615,-0.099955002798718,-0.0436588460858974,-0.0574653134076923,-0.866890397717949,-0.885965276410256,-0.0913431015692308,-0.811379368420513,-0.100146789248974,-0.811379368420513,-0.100146789248974,-0.843548894935897,-0.0131691441410256,-0.816445892717949,-0.0716274891282051,-0.883135729076923,-0.0401162295584615,-0.845690891271795,-0.788004376958974,-0.846343077708974,-0.853351115269231,-0.777853309333333,-0.859960552141026,-0.100320371397179,0.0244123908217949,-0.982988285384615,-0.842869522692308,-0.830455094885897,-0.87959353525641,-0.84811768574359,-0.821911111653846,-0.264615384615385,0.134569696711538,-0.121739259837179,-0.982772126410256,-0.84615177525641,-0.84457969474359,-0.84033898274359,-0.876034321153846,-0.834835513705128,-0.882404951025641,-0.0985475246961538,-0.181601807664487,-0.989283569358974,-0.819743590320513,-0.893015030525641,-0.54438862500641,-0.827286791205128,-0.892958892435897,-0.650601717244872,-0.842805455282051,-0.955950033589744,-0.495997081564103,-0.884885439769231,-0.91493691448718
17,"WALKING",0.271913589016393,-0.0201249748431148,-0.110094231934426,-0.713691523377049,-0.606274458819672,0.136067246159016,0.648644351803279,0.0213112777377049,0.151092652736066,-0.980133934918033,-0.973180398852459,0.0405689539672131,0.064133539504918,0.00987671248819672,0.00430237347639344,-0.727656097983607,-0.675469303967213,0.0789887429196721,-0.017007599795082,-0.0757979282588525,0.0890341101803279,-0.785823753721312,-0.728495288262295,-0.0306507363180328,-0.111928414459016,-0.0333144089016393,-0.0747048846819672,-0.784347425196721,-0.817693562131148,-0.0985099670245902,-0.65053203752459,-0.100850308421639,-0.65053203752459,-0.100850308421639,-0.720283392204918,-0.0451068740901639,-0.690043227426229,-0.0836847222459016,-0.806580122895082,-0.1287670187,-0.727925662295082,-0.631047753221311,-0.726331736278689,-0.7095158476,-0.619690378770492,-0.871374526393443,-0.165355793062131,0.00834300559836065,-0.96967976,-0.745314810213115,-0.69438798177541,-0.790138326721311,-0.734356814311475,-0.677321061655738,-0.297704918032787,0.0133460511147541,-0.175198960065574,-0.970432471639344,-0.733702916655738,-0.755257816334426,-0.719485377926229,-0.803129014180328,-0.716737776945902,-0.79197286557377,-0.0809025978278688,-0.192278089251311,-0.97653701442623,-0.685947434852459,-0.802148105737705,-0.669360887295082,-0.708883918686885,-0.905802757540984,-0.62221278452459,-0.743753376016393,-0.887347625409836,-0.560704065852459,-0.812431274311475,-0.918813426557377
17,"WALKING_DOWNSTAIRS",0.272140808478261,-0.0179402794152174,-0.115008783456522,-0.794179128021739,-0.7098147635,0.11940939376087,0.633728595,0.0651491094130435,0.189628799484783,-0.986357417173913,-0.973349638043478,0.240674863695652,0.0421271027456522,0.0153366971997826,-0.00850664636086957,-0.809719717326087,-0.76344918576087,0.0533057872834783,-0.0377401708695652,-0.0632891782608696,0.104448353217391,-0.852166477391304,-0.803474309369565,-0.120532004369565,-0.107621789369565,-0.037110992326087,-0.0569494862608696,-0.857293400652174,-0.885468975,-0.0707857662217391,-0.744368633369565,-0.0791681745130435,-0.744368633369565,-0.0791681745130435,-0.806472829152174,-0.0190149601108696,-0.769869250717391,-0.107571648873913,-0.871029364347826,-0.0838898814130435,-0.804270708695652,-0.730370600926087,-0.81324684,-0.791131957173913,-0.718216667717391,-0.88963210673913,-0.137209443886957,0.0222870065019565,-0.982973652608696,-0.819978740869565,-0.776343950565217,-0.86163419326087,-0.816468952,-0.76576061,-0.307826086956522,0.0330999008065217,-0.127132078391304,-0.983138710869565,-0.823221456478261,-0.831901462573913,-0.797299888130435,-0.862052270434783,-0.790911676521739,-0.857571214565217,-0.0793681847260869,-0.159286453121739,-0.98676935326087,-0.782606496826087,-0.823088455217391,-0.619247559391304,-0.790868640347826,-0.889579018695652,-0.661309653347826,-0.832892397608696,-0.913043478913043,-0.497160742943478,-0.883722967608696,-0.8957902
17,"WALKING_UPSTAIRS",0.272197047916667,-0.0200815036145833,-0.106795615916667,-0.860262256333333,-0.79977191675,0.02155923678125,0.393251432708333,0.1208389208625,0.22833938470625,-0.9834042225,-0.978924621458333,-0.178867663254167,0.0854886044583333,0.00274641830020833,-0.017433575134375,-0.8682387955625,-0.861062292545833,-0.0109300961875,-0.0053052339,-0.0931847810729167,0.0633935638333333,-0.882653102291667,-0.880462135604167,-0.107343131279167,-0.108258571416667,-0.02964722125,-0.0519640222083333,-0.904062834166667,-0.91984898125,-0.122831836225,-0.831303921895833,-0.204507616835417,-0.831303921895833,-0.204507616835417,-0.87004824,-0.0755830200854167,-0.838472807541667,-0.0527364411,-0.911359652916667,-0.183143840083333,-0.867260495291667,-0.823513906854167,-0.8608992589375,-0.858085321645833,-0.800485804041667,-0.822115384583333,-0.1464723174625,0.0843601883104167,-0.986088036666667,-0.876228348416667,-0.866785579354167,-0.894350877083333,-0.871798268145833,-0.864453721291667,-0.313333333333333,0.0553919753333333,-0.136744900236875,-0.988211662083333,-0.865976768333333,-0.889289017770833,-0.850408131458333,-0.88913283625,-0.876961683795833,-0.78735632125,-0.0427042992541667,-0.17803601705,-0.989244336666667,-0.850319223854167,-0.758620689583333,-0.675840173333333,-0.865265841020833,-0.855158729583333,-0.666856955229167,-0.8841073565,-0.932692308125,-0.553519837020833,-0.924103716041667,-0.885582010625
18,"LAYING",0.341562284615385,-0.0151131219636769,-0.107729464169231,-0.27763921532,-0.0694093006615385,0.159811550553846,0.835920358923077,-0.152227876307692,-0.0589190100169231,-0.959367663230769,-0.943918423230769,0.122935685723077,0.0861281706075385,-0.0585364421923077,-0.0783832878538462,-0.315196960973846,-0.219050894970769,0.145122597683077,-0.028568970186,-0.0722315954215385,0.0911481550830769,-0.505072326030769,-0.431918229466154,-0.0120012674153846,-0.147128086673846,0.0263792417846154,-0.0628594843338462,-0.462411328046154,-0.566359987646154,-0.144654313735385,-0.161894983861538,0.00313573082076923,-0.161894983861538,0.00313573082076923,-0.307088607104308,-0.0392654740876923,-0.305212972706154,-0.0598966396061538,-0.517118063336923,-0.0725333761846154,-0.293051531826154,-0.111530372796923,-0.346022849307692,-0.273385183444,-0.109477966435385,-0.769230767676923,-0.361964165292308,-0.0234104908384615,-0.918851114153846,-0.349183103852308,-0.270207385723077,-0.486023059723077,-0.342042596304154,-0.218191330723077,-0.380307692307692,-0.258800544938462,-0.402443294295385,-0.922582080307692,-0.377235649612308,-0.441231352107692,-0.294526759495385,-0.547113430646154,-0.433959348364615,-0.689124668307692,-0.0832048412832308,-0.0955495443907692,-0.929546458307692,-0.229743202861538,-0.694429708,-0.660715616153846,-0.2628514164,-0.899389496153846,-0.420165602361538,-0.444109144923077,-0.819329388153846,-0.6390045388,-0.547360769307692,-0.886202683538462
18,"SITTING",0.339636657192982,-0.017684657854386,-0.1062753928,-0.185948524208772,-0.0208702966719298,0.0396977779473684,0.868912670526316,-0.157631525035088,-0.0227033536438596,-0.946597078947368,-0.927552880526316,0.0885798968596491,-0.0212558666286842,-0.0555931127421053,-0.0468639951473684,-0.254891275452632,-0.19624984277193,0.110053669538596,-0.0336050278649123,-0.10191000202807,0.115657427373684,-0.438231657824561,-0.331539033603509,0.037952991654386,-0.0760805232122807,-0.0515171669512281,-0.0683475084333333,-0.444528974666667,-0.51682399945614,-0.163785107140351,-0.0952205708315789,0.0488554955101754,-0.0952205708315789,0.0488554955101754,-0.271339487398246,-0.0366934004684211,-0.206421910561404,0.0359789803526316,-0.485569528978947,-0.0520461503649123,-0.215611582368421,-0.0685297942877193,-0.324797556447719,-0.176936930574561,-0.0621732570087719,-0.82726045754386,-0.396286214508772,-0.0401848542403509,-0.892401107192982,-0.2954645456,-0.250303510878947,-0.4538138792,-0.279606547035088,-0.19269448022807,-0.334035087719298,-0.291077790736842,-0.395549671122807,-0.899618726140351,-0.341237289122807,-0.377438944070175,-0.286489949807018,-0.472410171070175,-0.316235406084211,-0.736237144385965,-0.144697039536491,-0.120913097128246,-0.924689385263158,-0.131892359175439,-0.656382334736842,-0.675393262684211,-0.193598157178947,-0.903091058245614,-0.492676833421053,-0.37568792105614,-0.829059829824561,-0.640575709684211,-0.51437406725614,-0.914786965263158
18,"STANDING",0.337877206986301,-0.0201858536164384,-0.112043474113699,-0.259506715876712,-0.0795809436226027,0.180367164127397,0.788858397260274,-0.13606342030137,-0.0582547936835616,-0.947171887808219,-0.935190815616438,0.122373530041096,0.0573916856790411,-0.0529310359784931,-0.0860909832287671,-0.303536192609589,-0.237313833969863,0.153803584029452,-0.0123556184054795,-0.0695905752424658,0.0971034326109589,-0.494724343287671,-0.412666578109589,-0.0292526080315068,-0.0795523466054795,-0.0199945099684932,-0.0379216596315069,-0.471507772575342,-0.595984165164384,-0.181042501843836,-0.163585312705479,0.0363277514123288,-0.163585312705479,0.0363277514123288,-0.320598613069863,0.00328197968904109,-0.274498962116438,-0.0277888997027397,-0.540707851342466,-0.0666295155753425,-0.282081336456164,-0.11674082694726,-0.39460290069863,-0.252819363723288,-0.121645645227397,-0.807165435657534,-0.367643869205479,-0.0126202582150685,-0.923373819041096,-0.337636765020548,-0.282649844547945,-0.52783224260274,-0.33106818909589,-0.239151729821055,-0.386849315068493,-0.267431601232877,-0.352554471452055,-0.926153015753425,-0.382450256369863,-0.455865409191781,-0.325005518491781,-0.533166516150685,-0.396530070371233,-0.709966934383562,-0.116697824389041,-0.151743554372603,-0.925583789041096,-0.238004587720548,-0.647614548767123,-0.660103785520548,-0.277990911073973,-0.898673622054795,-0.459341488979178,-0.451280461013699,-0.832806463287671,-0.623895725712329,-0.582668476369863,-0.89128071109589
18,"WALKING",0.343006252678571,-0.0227899012048214,-0.112472749660714,-0.225413165267857,-0.0895349240535714,0.108823338533929,0.802597417678571,-0.123306413517857,0.0112277044875,-0.954937699642857,-0.941956328571429,0.172493860169643,0.0259681415517857,-0.0422950995589286,-0.0389755840083929,-0.2925713130375,-0.255038976316071,0.0833320868571429,0.0532125744455357,-0.132131868030357,0.0531885541214286,-0.473687998517857,-0.467150920321429,0.0436921834678571,-0.0973234633178571,0.00192078232678571,-0.105126208035714,-0.497905453660714,-0.653797852910714,-0.0250599146428571,-0.144303278583929,0.07338595813125,-0.144303278583929,0.07338595813125,-0.318589363964286,0.0162396182678571,-0.293219395270536,-0.0318390967357143,-0.577738811071429,-0.0984910066607143,-0.261403289233036,-0.138356848148214,-0.385780382785714,-0.214484552214286,-0.125139448973214,-0.796703295178571,-0.400977940142857,-0.0578339169732143,-0.933806991428571,-0.330435190714286,-0.291940714642857,-0.525895118964286,-0.317230644325,-0.265903844107143,-0.418571428571429,-0.2925628444,-0.369298358882143,-0.935141301428571,-0.385251729892857,-0.514718632071429,-0.344392660517857,-0.505249783660714,-0.447947291017857,-0.778325123571429,-0.172952293426786,-0.194946468651786,-0.93971124875,-0.218210173344643,-0.594827585535714,-0.666139123928571,-0.268474980895536,-0.879251697321429,-0.492826543392857,-0.475751260875,-0.770146520357143,-0.700019697875,-0.630073678928571,-0.886054419821429
18,"WALKING_DOWNSTAIRS",0.345329704545455,-0.0173320203286727,-0.102370690563636,-0.235980398636364,-0.0895832989636364,0.170563825484909,0.839626377127273,-0.137786450701818,0.0125214705872727,-0.958695100909091,-0.942391335090909,0.204336922909091,0.0412722476727273,-0.0667216821927273,-0.0949105335818182,-0.280543395612727,-0.233914724150909,0.112631271562145,-0.00318176966909091,-0.0709229859290909,0.0977293624545455,-0.516846024618182,-0.434120816507273,0.0636771994727273,-0.10562214066,-0.0170853446454545,-0.0640974283781818,-0.501681582181818,-0.599343936127273,-0.0660015091481818,-0.1491467804,0.0604835417618182,-0.1491467804,0.0604835417618182,-0.306279882509091,0.0537989613181818,-0.313998311190909,-0.0377220203690909,-0.545975639381818,-0.0787856679709091,-0.26163906702,-0.117513945745455,-0.372525923927273,-0.229002911254545,-0.135176167714545,-0.827972026727273,-0.3668759742,-0.00539344329090909,-0.917046346181818,-0.312277281416364,-0.272103903654545,-0.507610390527273,-0.312845303545455,-0.244141250714182,-0.370909090909091,-0.241245666374545,-0.354333031943636,-0.919632209636364,-0.417025685981818,-0.47625875222,-0.333228399758182,-0.5504828598,-0.418015543563636,-0.706583071818182,-0.131891422569091,-0.151658740772727,-0.941112110363636,-0.206165823509091,-0.678996864545455,-0.627625339818182,-0.249659335709091,-0.907647904909091,-0.458923623387273,-0.466036142669091,-0.791142192127273,-0.690096996,-0.595281110872727,-0.888600286363636
18,"WALKING_UPSTAIRS",0.345979978275862,-0.0182617779405172,-0.121360935086207,-0.2463034452,-0.00113913411034483,0.129885380982759,0.799639291896552,-0.156784360448276,-0.0128013457362069,-0.954772025862069,-0.943201616034483,0.0430747428782759,-0.0223643764551724,-0.0568813620931034,-0.0519312638105172,-0.311355038465517,-0.202241117836207,0.204473005756379,-0.0346352871741379,-0.0801401009255172,0.118307790322414,-0.469155870913793,-0.382448423841379,0.0265571425137931,-0.181454137736207,0.0259033557758621,-0.0293148436896552,-0.461255323862069,-0.584509016084483,-0.119621221472414,-0.134535862505172,0.0325558232310345,-0.134535862505172,0.0325558232310345,-0.320983697310345,-0.005800925,-0.239831560162069,0.0053615623812069,-0.525122020137931,-0.0678091824290345,-0.279011343584483,-0.0685494110984483,-0.401967236062586,-0.236301124210345,-0.0332722234086207,-0.823607425396552,-0.395528241206897,-0.0308172349482759,-0.937362174482759,-0.344857731648276,-0.25009707697931,-0.540067509827586,-0.3388826911,-0.205085206637931,-0.440689655172414,-0.259401106396552,-0.369316311844828,-0.937907892241379,-0.358114958844828,-0.431883442172414,-0.278261585924138,-0.50682512637931,-0.363166383982759,-0.684898929810345,-0.0938821775103448,-0.137025536053448,-0.926711324827586,-0.225697712094828,-0.656361474137931,-0.669514312034483,-0.268439317068966,-0.88286808637931,-0.47832038387931,-0.418343097172414,-0.801945181551724,-0.631190095896552,-0.575817641551724,-0.892172957931034
19,"LAYING",0.273714575301205,-0.0177322789025301,-0.109271712048193,-0.902643913648193,-0.833822741426506,0.0852735344308434,0.621867409638554,0.0954111214698795,0.132592261107229,-0.991527426987952,-0.978679519638554,0.234156820251807,0.0645199534216867,0.0045968628539759,0.00371986769373494,-0.895309344879518,-0.876994725662651,0.0190739977183133,-0.0275380953084337,-0.0767695621771084,0.0931708715421687,-0.898751616987952,-0.888395151036145,-0.152590690881928,-0.0981725383614458,-0.0262263991915663,-0.0534804018192771,-0.906008891518072,-0.937214841445783,-0.133682859421687,-0.869738232631325,-0.136081714416313,-0.869738232631325,-0.136081714416313,-0.896706241506024,-0.0811812284286711,-0.866851659120482,-0.0893603571289157,-0.926978189638554,-0.0506901000361446,-0.904001661012048,-0.855419444554217,-0.902640084819277,-0.902719287674699,-0.833482392361446,-0.892493049036145,-0.0372927947048193,0.0275970856290361,-0.991737488313253,-0.903750117963855,-0.885250250481928,-0.924774175421687,-0.895979727659036,-0.876575063123855,-0.264096385542169,0.134191571538554,-0.120383986815663,-0.991203025783133,-0.881908524987952,-0.90590480573494,-0.89416341253012,-0.90486437313253,-0.880912353214458,-0.872039883120482,-0.0975934736204819,-0.205558300757831,-0.992193115542169,-0.881766711084337,-0.825508931915663,-0.650283813614458,-0.890650300793976,-0.847007075759036,-0.739499647373494,-0.895394692409639,-0.933889404698795,-0.597997663698795,-0.933588137349398,-0.884872824216868
19,"SITTING",0.273543290273973,-0.0180240098219178,-0.108666571123288,-0.839367455589041,-0.753210404921918,0.0676654814191781,0.497432722191781,0.169369774642466,0.249201351424658,-0.987074118082192,-0.982324480136986,-0.00485021926027397,0.0738577617808219,0.00333428548479452,0.0104641856560274,-0.838722739424658,-0.798472178454795,0.0605834307931507,-0.0141732189854795,-0.086662803890411,0.0785518775068493,-0.845216206876712,-0.847019203465753,-0.095153104479452,-0.100136084784932,-0.042329022790411,-0.0425533424520548,-0.861430925342466,-0.899025528630137,-0.0910492309534247,-0.798709317232877,-0.10652573089863,-0.798709317232877,-0.10652573089863,-0.833514178219178,0.00685244634246575,-0.799475199234247,-0.0659915274812329,-0.884726738849315,-0.106166308645205,-0.842160440205479,-0.77047413500411,-0.846457461912329,-0.838803910123288,-0.760093743890411,-0.83877766,-0.143261194116164,0.0555601918863014,-0.983845739041096,-0.847189632931507,-0.813217668315068,-0.878863647410959,-0.844602718479452,-0.795980586371233,-0.294246575342466,0.0587021692835616,-0.146706572851918,-0.983990453287671,-0.831407963424658,-0.862954872219178,-0.825420154342466,-0.851144227630137,-0.839925712273973,-0.800661312739726,-0.0717777687931507,-0.178079198626575,-0.987024135068493,-0.823495783972603,-0.838450637123288,-0.673270421356164,-0.826783006136986,-0.889106326712329,-0.633020032945205,-0.843088742465753,-0.926238145890411,-0.483841752041096,-0.896371356150685,-0.92998477890411
19,"STANDING",0.273352012876712,-0.0172749140328767,-0.107334657246575,-0.884225579657534,-0.842433057705479,-0.0108759704460959,0.45429614109589,0.149922863082192,0.297418092191781,-0.986041789452055,-0.980669445616438,0.00964168734246575,0.0839707594931507,0.00638035981942466,0.0065580849270411,-0.894259973150685,-0.881509674958904,0.0489203944273973,-0.0207273671973205,-0.0744783031150685,0.100890538465753,-0.909907108972603,-0.867927009520548,-0.238450225157534,-0.112439604886301,-0.0470536370821918,-0.0665419122876712,-0.915500512205479,-0.935005744726027,-0.144194756436575,-0.858687772109589,-0.127594653054795,-0.858687772109589,-0.127594653054795,-0.896615239041096,-0.0482438582013699,-0.855609174068493,-0.0396636320794521,-0.926804225438356,-0.121645850152055,-0.887578932054795,-0.858311465041096,-0.892859318219178,-0.883478023821918,-0.844259650863014,-0.887249736438356,-0.132752022273973,0.0827280634136986,-0.990529048630137,-0.899382129849315,-0.8888759,-0.92349239860274,-0.898481382726027,-0.881935618356164,-0.215342465753425,0.102442479997671,-0.0552336382561644,-0.99060374109589,-0.893093394794521,-0.897760634246575,-0.884147895205479,-0.91574386630137,-0.854618660534247,-0.848842701506849,-0.0649803176273973,-0.222035508993151,-0.992562971506849,-0.877253840917808,-0.843174302876712,-0.63962459930137,-0.891042967452055,-0.855620786945205,-0.744619254246575,-0.897335415369863,-0.911485775205479,-0.473215912,-0.934482438767123,-0.915633833561644
19,"WALKING",0.273854413461538,-0.0178735009461538,-0.117720009653846,-0.865118978461539,-0.818110110096154,0.128351510788462,0.704609600384615,0.0722048686153846,0.0940633822917308,-0.989186239230769,-0.976328243653846,0.0277248261346154,0.0890918510576923,0.0119691356480769,0.00680498701826923,-0.883525183846154,-0.877492320576923,0.0797184804519231,-0.0499201229326923,-0.0608721033330769,0.0872377482115385,-0.876396345769231,-0.888487176538462,-0.207326625942308,-0.119973504173077,-0.0354124840288462,-0.0572812195711538,-0.921145236153846,-0.938318089615385,-0.146720639400192,-0.840095088076923,-0.081624351275,-0.840095088076923,-0.081624351275,-0.892566309788462,-0.105392948965385,-0.855005587788462,-0.0482533366942308,-0.932625416153846,-0.208007436869231,-0.878501116346154,-0.840755255,-0.885430399423077,-0.860536081615385,-0.818364578076923,-0.896449703461538,-0.0847295330365385,0.0178380963076923,-0.994503430769231,-0.888640400769231,-0.883379227692308,-0.923012734807692,-0.888737471538461,-0.879371256346154,-0.260769230769231,0.124673902236538,-0.152390177848462,-0.994408216538462,-0.871132571903846,-0.902084700961538,-0.894149952884615,-0.879681377884615,-0.882664989961538,-0.880636604807692,-0.130409575865385,-0.176174278909615,-0.995890630576923,-0.843537734615385,-0.812997346923077,-0.629375368365385,-0.878378952096154,-0.869352869230769,-0.683350972307692,-0.889756861346154,-0.942800789423077,-0.565056778288462,-0.936333258269231,-0.945054945
19,"WALKING_DOWNSTAIRS",0.273964129230769,-0.016275387674359,-0.106372476641026,-0.887356994179487,-0.831408300179487,0.0432642812397436,0.662843601282051,0.133884072892308,0.181501590751282,-0.98794389974359,-0.977097611282051,0.142010834887179,0.0759589499487179,0.00912076092307692,0.0103035631433333,-0.88781474025641,-0.865457285897436,0.00819342543923077,-0.0382163252230769,-0.0707573035641026,0.0937464741025641,-0.895931813076923,-0.902864332307692,-0.0901889762820513,-0.0963108251794872,-0.0352166355820513,-0.0606568721025641,-0.904244642051282,-0.935772090512821,-0.0608459737846154,-0.861389073897436,-0.164396823966667,-0.861389073897436,-0.164396823966667,-0.890104017179487,-0.0287634523051282,-0.867189432307692,-0.114532027887179,-0.924862816923077,-0.137337749385897,-0.889589164230769,-0.844309703217949,-0.898891472820513,-0.887062843948718,-0.835350698889744,-0.844181459487179,-0.0654103816410256,0.0667780834448718,-0.992427887179487,-0.890611059487179,-0.873313145641026,-0.918479717948718,-0.895032382307692,-0.866008586282051,-0.265641025641026,0.131533834179487,-0.103404088997436,-0.992228289487179,-0.887915854102564,-0.911174873333333,-0.885497985384615,-0.900114502051282,-0.89941309974359,-0.824933686666667,-0.0763394733333333,-0.165235441789744,-0.995291247435897,-0.866629369810256,-0.856763924871795,-0.653357132948718,-0.878353181282051,-0.866503866153846,-0.735917164358974,-0.901569440512821,-0.946088100512821,-0.535479465384615,-0.932516755128205,-0.916971917692308
19,"WALKING_UPSTAIRS",0.2740149705,-0.0189004445225,-0.11126320135,-0.83692074825,-0.791075136875,0.04213172006625,0.4848034475,0.24366815055,0.1807924430425,-0.98363550425,-0.97673791375,0.03172725605,0.057485044075,0.00782743178525,-0.027603820020625,-0.847112661925,-0.832695023725,0.0571196964125,0.00038567205,-0.071486186375,0.093720629125,-0.879633428575,-0.875166777525,-0.2033825264475,-0.11778343725,-0.03927831935,-0.064884488625,-0.87977398525,-0.896812085975,-0.18629574394575,-0.8079140935,-0.188019607325,-0.8079140935,-0.188019607325,-0.84245925575,0.004988809395,-0.832127246325,-0.154974650725,-0.888777373025,-0.08524977925,-0.852938602575,-0.802679631975,-0.84177778775,-0.831436075025,-0.79812919546,-0.784615384175,-0.115742559895,0.123731229525,-0.96966258525,-0.8576097127,-0.84214278275,-0.86768297875,-0.850129520425,-0.8339897168,-0.217,0.1134540753,-0.036935310785,-0.97073051075,-0.8515032725,-0.8723034825,-0.850536658275,-0.889327489,-0.878550956975,-0.822413793,0.016534718775,-0.059761925575,-0.97335741375,-0.833444654,-0.8396551715,-0.61472049425,-0.834917421025,-0.88015873,-0.684241369045,-0.869618370805,-0.907692308,-0.571981027825,-0.89491401375,-0.89047619025
20,"LAYING",0.367721472205882,-0.0163669013558824,-0.122198716720588,-0.228674538673529,-0.110216006865294,0.0986851658014706,0.801401606323529,-0.133089448073529,0.0125312928375147,-0.941871333088235,-0.932337484558823,0.159126467941176,0.0355510588529412,-0.00855878132058823,-0.00356316022808824,-0.280432742283824,-0.242521962914706,0.102249746896632,-0.0469520590647059,-0.0761981588161765,0.0764600832210294,-0.509140495191176,-0.426444623205882,0.0399711934102941,-0.123729453064706,-0.00345351817,-0.0527963080735294,-0.510011658794118,-0.615612448323529,-0.104577534427941,-0.154690771422059,0.0334716454581324,-0.154690771422059,0.0334716454581324,-0.318503024132353,0.0666533851514706,-0.292789412991176,-0.0294630985073529,-0.560365202455882,-0.0665384439058824,-0.241399828430882,-0.137485800191176,-0.389779968397059,-0.225911368735294,-0.156976635460441,-0.831447961911765,-0.400514111558824,-0.0236770492205882,-0.919753738676471,-0.305972301351471,-0.276855631470588,-0.520479867558824,-0.319425885794118,-0.257435636352941,-0.368235294117647,-0.266603762510294,-0.337304170494118,-0.920805509264706,-0.418741464426471,-0.465671503707353,-0.332106161632353,-0.541477274088235,-0.411709437147059,-0.752535497191177,-0.123418918254412,-0.172248929147059,-0.923845212647059,-0.185520111795588,-0.667342799117647,-0.631430324705882,-0.243966015591176,-0.893090567205882,-0.509699413411765,-0.451216651442206,-0.813725489852941,-0.653080044352941,-0.594246294161765,-0.891223154117647
20,"SITTING",0.363297948636364,-0.0209370873878788,-0.110201959736364,-0.214151182056061,-0.0639536499910606,0.195919126527273,0.861370056212121,-0.156227629030303,-0.0323357880681818,-0.955052773939394,-0.945478113030303,0.182023757151515,0.0539084385004545,-0.0521029803030303,-0.0461148694677273,-0.292029863075758,-0.22904730215197,0.143623303654545,-0.0383281897348485,-0.0607708985530303,0.0745794247651515,-0.459022516984848,-0.405285689166667,0.0216162985030303,-0.128785135137879,-0.0134861952693939,-0.0677317882454545,-0.466926012907576,-0.592071152363636,-0.0874935985151515,-0.129298001267879,0.105896701027273,-0.129298001267879,0.105896701027273,-0.307113930334848,-0.00862831416060606,-0.268822345065152,-0.048297286,-0.530501457090909,-0.0978326803018182,-0.243735516348485,-0.108340704425758,-0.387097185413636,-0.204807997587121,-0.102952118593939,-0.757575756015151,-0.417850635106061,-0.043098157169697,-0.920717903333333,-0.322102961380303,-0.276095166606061,-0.513043690333333,-0.324429415378788,-0.230316162327273,-0.388484848484848,-0.27545908669697,-0.382529695818182,-0.919191709242424,-0.345817268337879,-0.440895095256061,-0.314121057771212,-0.497872160469697,-0.393887912,-0.670846395424242,-0.117467459225758,-0.155614224845455,-0.930599493333333,-0.201602598118182,-0.632183907575758,-0.658336988969697,-0.268024152227273,-0.90283789969697,-0.516514230939394,-0.430030382669697,-0.808080808333333,-0.661981117121212,-0.580917025560606,-0.896584894393939
